2026/03/13 00:31:23 INFO  : _assets: Set directory modification time (using SetModTime)
2026/03/13 00:35:20 INFO  : Systems/QSpace/2026-qspace-pages/pages/.git/logs/refs/heads: Set directory modification time (using SetModTime)
2026/03/13 00:35:20 INFO  : Systems/QSpace/2026-qspace-pages/pages/.git/logs/refs/remotes: Set directory modification time (using SetModTime)
2026/03/13 00:35:20 INFO  : Systems/Sconl/Spark/GitHub/Sconl/.git/logs/refs: Set directory modification time (using SetModTime)
2026/03/13 00:35:20 INFO  : Systems/Sconl/Spark/GitHub/Sconl/.git/refs/heads: Set directory modification time (using SetModTime)
2026/03/13 00:35:20 INFO  : Systems/QSpace/2026-qspace-pages/pages/.git/refs/remotes/origin: Set directory modification time (using SetModTime)
2026/03/13 00:35:20 INFO  : Systems/QSpace/2026-qspace-pages/pages/.git/refs/heads/refactor: Set directory modification time (using SetModTime)
2026/03/13 00:35:20 INFO  : Portfolio/2026-wellpath/wellpath/.git/logs/refs/remotes/origin: Set directory modification time (using SetModTime)
2026/03/13 00:35:20 INFO  : Portfolio/2026-wellpath/wellpath/.dart_tool/chrome-device/Default/IndexedDB/http_localhost_33881.indexeddb.leveldb: Set directory modification time (using DirSetModTime)
2026/03/13 00:35:20 INFO  : Portfolio/2026-wellpath/wellpath/android/app/src/main/java: Set directory modification time (using SetModTime)
2026/03/13 00:35:20 INFO  : Portfolio/2026-wellpath/wellpath/.dart_tool/chrome-device/Default/Local Storage/leveldb: Set directory modification time (using SetModTime)
2026/03/13 00:35:20 INFO  : Portfolio/2026-wellpath/wellpath/.dart_tool/chrome-device/Default/GCM Store/Encryption: Set directory modification time (using SetModTime)
2026/03/13 00:35:20 INFO  : Portfolio/2026-wellpath/wellpath/.dart_tool/chrome-device/Default/IndexedDB/http_localhost_45009.indexeddb.leveldb: Set directory modification time (using DirSetModTime)
2026/03/13 00:35:20 INFO  : Portfolio/2026-wellpath/wellpath/.dart_tool/chrome-device/Default/Shared Dictionary/cache: Set directory modification time (using SetModTime)
2026/03/13 00:35:20 INFO  : Portfolio/2026-wellpath/wellpath/.dart_tool/chrome-device/Default/Service Worker/Database: Set directory modification time (using SetModTime)
2026/03/13 00:35:21 INFO  : Portfolio/2026-wellpath/wellpath/.dart_tool/chrome-device/Default/shared_proto_db/metadata: Set directory modification time (using SetModTime)
2026/03/13 00:35:21 INFO  : Portfolio/2026-wellpath/wellpath/.dart_tool/chrome-device/Default/Sync Data/LevelDB: Set directory modification time (using SetModTime)
2026/03/13 00:35:21 INFO  : Systems/Sconl/Spark/GitHub/Sconl/.git/refs: Set directory modification time (using SetModTime)
2026/03/13 00:35:21 INFO  : Systems/QSpace/2026-qspace-pages/pages/android/app/src: Set directory modification time (using SetModTime)
2026/03/13 00:35:21 INFO  : Portfolio/2026-wellpath/wellpath/.dart_tool/chrome-device/Default/Extension State: Set directory modification time (using SetModTime)
2026/03/13 00:35:21 INFO  : Systems/XSpace/git-space/.git/logs/refs/heads: Set directory modification time (using DirSetModTime)
2026/03/13 00:35:21 INFO  : Systems/QSpace/2026-qspace-pages/pages/.git/refs/remotes: Set directory modification time (using SetModTime)
2026/03/13 00:35:21 INFO  : Systems/QSpace/2026-qspace-pages/pages/.git/refs/heads: Set directory modification time (using SetModTime)
2026/03/13 00:35:22 INFO  : Systems/Sconl/Spark/GitHub/Sconl/.git/logs: Set directory modification time (using SetModTime)
2026/03/13 00:35:22 INFO  : Systems/QSpace/2026-qspace-pages/pages/.git/logs/refs: Set directory modification time (using SetModTime)
2026/03/13 00:35:22 INFO  : Portfolio/2026-wellpath/wellpath/.dart_tool/chrome-device/Default/GCM Store: Set directory modification time (using SetModTime)
2026/03/13 00:35:22 INFO  : Portfolio/2026-wellpath/wellpath/.dart_tool/chrome-device/Default/IndexedDB: Set directory modification time (using SetModTime)
2026/03/13 00:35:22 INFO  : Portfolio/2026-wellpath/wellpath/.dart_tool/chrome-device/Default/Service Worker: Set directory modification time (using SetModTime)
2026/03/13 00:35:22 INFO  : Portfolio/2026-wellpath/wellpath/.dart_tool/chrome-device/Default/Local Storage: Set directory modification time (using SetModTime)
2026/03/13 00:35:22 INFO  : Portfolio/2026-wellpath/wellpath/.dart_tool/chrome-device/Default/Session Storage: Set directory modification time (using SetModTime)
2026/03/13 00:35:22 INFO  : Portfolio/2026-wellpath/wellpath/.dart_tool/chrome-device/Default/Sessions: Set directory modification time (using SetModTime)
2026/03/13 00:35:22 INFO  : Portfolio/2026-wellpath/wellpath/.dart_tool/chrome-device/Default/Shared Dictionary: Set directory modification time (using SetModTime)
2026/03/13 00:35:22 INFO  : Portfolio/2026-wellpath/wellpath/.dart_tool/chrome-device/Default/shared_proto_db: Set directory modification time (using SetModTime)
2026/03/13 00:35:22 INFO  : Portfolio/2026-wellpath/wellpath/.dart_tool/chrome-device/Default/Site Characteristics Database: Set directory modification time (using SetModTime)
2026/03/13 00:35:22 INFO  : Portfolio/2026-wellpath/wellpath/.dart_tool/chrome-device/Default/Sync Data: Set directory modification time (using SetModTime)
2026/03/13 00:35:22 INFO  : 
Transferred:   	  159.353 MiB / 159.353 MiB, 100%, 297.999 KiB/s, ETA 0s
Errors:                 1 (retrying may help)
Checks:              1543 / 1543, 100%, Listed 4890
Transferred:          325 / 325, 100%
Elapsed time:       4m0.0s

2026/03/13 00:35:22 INFO  : Portfolio/2026-wellpath/wellpath/.dart_tool/chrome-device/Default/WebStorage: Set directory modification time (using SetModTime)
2026/03/13 00:35:22 INFO  : Portfolio/2026-wellpath/wellpath/.git/logs/refs/heads: Set directory modification time (using SetModTime)
2026/03/13 00:35:22 INFO  : Portfolio/2026-wellpath/wellpath/.git/logs/refs/remotes: Set directory modification time (using SetModTime)
2026/03/13 00:35:22 INFO  : Portfolio/2026-wellpath/wellpath/.dart_tool/hooks_runner/shared/objective_c: Set directory modification time (using SetModTime)
2026/03/13 00:35:22 INFO  : Portfolio/2026-wellpath/wellpath/.git/refs/remotes/origin: Set directory modification time (using SetModTime)
2026/03/13 00:35:22 INFO  : Portfolio/2026-wellpath/wellpath/android/app/src/main: Set directory modification time (using SetModTime)
2026/03/13 00:35:22 INFO  : Portfolio/2026-wellpath/wellpath/lib/features/auth/presentation: Set directory modification time (using SetModTime)
2026/03/13 00:35:23 INFO  : Portfolio/2026-wellpath/wellpath/build/flutter_assets/assets/animated-gifs: Set directory modification time (using SetModTime)
2026/03/13 00:35:23 INFO  : Portfolio/2026-wellpath/wellpath/build/web/canvaskit/chromium: Set directory modification time (using SetModTime)
2026/03/13 00:35:23 INFO  : Portfolio/2026-wellpath/wellpath/build/web/assets/shaders: Set directory modification time (using SetModTime)
2026/03/13 00:35:23 INFO  : Portfolio/2026-wellpath/wellpath/build/web/assets/fonts: Set directory modification time (using SetModTime)
2026/03/13 00:35:23 INFO  : Systems/XSpace/git-space/.git/objects/2b: Set directory modification time (using DirSetModTime)
2026/03/13 00:35:23 INFO  : Systems/XSpace/git-space/.git/logs/refs: Set directory modification time (using DirSetModTime)
2026/03/13 00:35:23 INFO  : Systems/XSpace/bash-space/.bashspace/logs/backups: Set directory modification time (using DirSetModTime)
2026/03/13 00:35:23 INFO  : Systems/XSpace/git-space/.git/objects/17: Set directory modification time (using DirSetModTime)
2026/03/13 00:35:23 INFO  : Systems/XSpace/git-space/.git/objects/1e: Set directory modification time (using DirSetModTime)
2026/03/13 00:35:23 INFO  : Systems/XSpace/git-space/.git/objects/0a: Set directory modification time (using DirSetModTime)
2026/03/13 00:35:23 INFO  : Systems/XSpace/git-space/.git/objects/05: Set directory modification time (using DirSetModTime)
2026/03/13 00:35:23 INFO  : Systems/XSpace/git-space/.git/objects/27: Set directory modification time (using DirSetModTime)
2026/03/13 00:35:24 INFO  : Systems/XSpace/git-space/.git/objects/3f: Set directory modification time (using DirSetModTime)
2026/03/13 00:35:24 INFO  : Systems/XSpace/git-space/.git/objects/37: Set directory modification time (using DirSetModTime)
2026/03/13 00:35:24 INFO  : Systems/XSpace/git-space/.git/objects/2c: Set directory modification time (using DirSetModTime)
2026/03/13 00:35:24 INFO  : Systems/XSpace/git-space/.git/objects/47: Set directory modification time (using DirSetModTime)
2026/03/13 00:35:24 INFO  : Systems/XSpace/git-space/.git/objects/4c: Set directory modification time (using DirSetModTime)
2026/03/13 00:35:24 INFO  : Systems/XSpace/git-space/.git/objects/51: Set directory modification time (using DirSetModTime)
2026/03/13 00:35:24 INFO  : Systems/XSpace/git-space/.git/objects/63: Set directory modification time (using DirSetModTime)
2026/03/13 00:35:24 INFO  : Systems/XSpace/git-space/.git/objects/58: Set directory modification time (using DirSetModTime)
2026/03/13 00:35:24 INFO  : Systems/XSpace/git-space/.git/objects/74: Set directory modification time (using DirSetModTime)
2026/03/13 00:35:24 INFO  : Systems/XSpace/git-space/.git/objects/76: Set directory modification time (using DirSetModTime)
2026/03/13 00:35:24 INFO  : Systems/XSpace/git-space/.git/objects/8c: Set directory modification time (using DirSetModTime)
2026/03/13 00:35:24 INFO  : Systems/XSpace/git-space/.git/objects/8d: Set directory modification time (using DirSetModTime)
2026/03/13 00:35:24 INFO  : Systems/XSpace/git-space/.git/objects/91: Set directory modification time (using DirSetModTime)
2026/03/13 00:35:24 INFO  : Systems/XSpace/git-space/.git/objects/b1: Set directory modification time (using DirSetModTime)
2026/03/13 00:35:24 INFO  : Systems/XSpace/git-space/.git/objects/99: Set directory modification time (using DirSetModTime)
2026/03/13 00:35:24 INFO  : Systems/XSpace/git-space/.git/objects/af: Set directory modification time (using DirSetModTime)
2026/03/13 00:35:25 INFO  : Systems/XSpace/git-space/.git/objects/c2: Set directory modification time (using DirSetModTime)
2026/03/13 00:35:25 INFO  : Systems/XSpace/git-space/.git/objects/b2: Set directory modification time (using DirSetModTime)
2026/03/13 00:35:25 INFO  : Systems/XSpace/git-space/.git/objects/bf: Set directory modification time (using DirSetModTime)
2026/03/13 00:35:25 INFO  : Systems/XSpace/git-space/.git/objects/cb: Set directory modification time (using DirSetModTime)
2026/03/13 00:35:25 INFO  : Systems/XSpace/git-space/.git/objects/c8: Set directory modification time (using DirSetModTime)
2026/03/13 00:35:25 INFO  : Systems/XSpace/git-space/.git/objects/d3: Set directory modification time (using DirSetModTime)
2026/03/13 00:35:25 INFO  : Systems/XSpace/git-space/.git/objects/e2: Set directory modification time (using DirSetModTime)
2026/03/13 00:35:25 INFO  : Systems/XSpace/git-space/.git/objects/df: Set directory modification time (using DirSetModTime)
2026/03/13 00:35:25 INFO  : Systems/XSpace/git-space/.git/objects/e6: Set directory modification time (using DirSetModTime)
2026/03/13 00:35:25 INFO  : Systems/XSpace/git-space/.git/objects/fd: Set directory modification time (using DirSetModTime)
2026/03/13 00:35:25 INFO  : Systems/XSpace/git-space/.git/objects/e8: Set directory modification time (using DirSetModTime)
2026/03/13 00:35:25 INFO  : Systems/XSpace/git-space/.git/objects/ed: Set directory modification time (using DirSetModTime)
2026/03/13 00:35:25 INFO  : Systems/XSpace/git-space/.git/refs/heads: Set directory modification time (using DirSetModTime)
2026/03/13 00:35:25 INFO  : Systems/Sconl/Spark/GitHub/Sconl/.git: Set directory modification time (using SetModTime)
2026/03/13 00:35:25 INFO  : Systems/QSpace/2026-qspace-pages/pages/.git/logs: Set directory modification time (using SetModTime)
2026/03/13 00:35:25 INFO  : Systems/QSpace/2026-qspace-pages/pages/.git/refs: Set directory modification time (using SetModTime)
2026/03/13 00:35:26 INFO  : Systems/QSpace/2026-qspace-pages/pages/android/app: Set directory modification time (using SetModTime)
2026/03/13 00:35:26 INFO  : Portfolio/2026-wellpath/wellpath/.dart_tool/chrome-device/Default: Set directory modification time (using SetModTime)
2026/03/13 00:35:26 INFO  : Portfolio/2026-wellpath/wellpath/.dart_tool/hooks_runner/shared: Set directory modification time (using SetModTime)
2026/03/13 00:35:26 INFO  : Portfolio/2026-wellpath/wellpath/.git/logs/refs: Set directory modification time (using SetModTime)
2026/03/13 00:35:26 INFO  : Portfolio/2026-wellpath/wellpath/.git/objects/07: Set directory modification time (using SetModTime)
2026/03/13 00:35:26 INFO  : Portfolio/2026-wellpath/wellpath/.git/refs/remotes: Set directory modification time (using SetModTime)
2026/03/13 00:35:26 INFO  : Portfolio/2026-wellpath/wellpath/.git/refs/heads: Set directory modification time (using SetModTime)
2026/03/13 00:35:26 INFO  : Portfolio/2026-wellpath/wellpath/.git/objects/0e: Set directory modification time (using SetModTime)
2026/03/13 00:35:26 INFO  : Portfolio/2026-wellpath/wellpath/.git/objects/1e: Set directory modification time (using DirSetModTime)
2026/03/13 00:35:26 INFO  : Portfolio/2026-wellpath/wellpath/.git/objects/20: Set directory modification time (using DirSetModTime)
2026/03/13 00:35:26 INFO  : Portfolio/2026-wellpath/wellpath/.git/objects/2b: Set directory modification time (using DirSetModTime)
2026/03/13 00:35:26 INFO  : Portfolio/2026-wellpath/wellpath/.git/objects/47: Set directory modification time (using SetModTime)
2026/03/13 00:35:26 INFO  : Portfolio/2026-wellpath/wellpath/.git/objects/2e: Set directory modification time (using SetModTime)
2026/03/13 00:35:26 INFO  : Portfolio/2026-wellpath/wellpath/.git/objects/3f: Set directory modification time (using DirSetModTime)
2026/03/13 00:35:26 INFO  : Portfolio/2026-wellpath/wellpath/android/app/src: Set directory modification time (using SetModTime)
2026/03/13 00:35:26 INFO  : Portfolio/2026-wellpath/wellpath/.git/objects/4a: Set directory modification time (using DirSetModTime)
2026/03/13 00:35:27 INFO  : Portfolio/2026-wellpath/wellpath/.git/objects/4d: Set directory modification time (using SetModTime)
2026/03/13 00:35:27 INFO  : Portfolio/2026-wellpath/wellpath/.git/objects/4f: Set directory modification time (using SetModTime)
2026/03/13 00:35:27 INFO  : Portfolio/2026-wellpath/wellpath/lib/core/theme: Set directory modification time (using DirSetModTime)
2026/03/13 00:35:27 INFO  : Portfolio/2026-wellpath/wellpath/.git/objects/50: Set directory modification time (using SetModTime)
2026/03/13 00:35:27 INFO  : Portfolio/2026-wellpath/wellpath/.git/objects/54: Set directory modification time (using DirSetModTime)
2026/03/13 00:35:27 INFO  : Portfolio/2026-wellpath/wellpath/.git/objects/55: Set directory modification time (using DirSetModTime)
2026/03/13 00:35:27 INFO  : Portfolio/2026-wellpath/wellpath/.git/objects/5a: Set directory modification time (using SetModTime)
2026/03/13 00:35:27 INFO  : Portfolio/2026-wellpath/wellpath/lib/features/auth: Set directory modification time (using SetModTime)
2026/03/13 00:35:27 INFO  : Portfolio/2026-wellpath/wellpath/.git/objects/5b: Set directory modification time (using SetModTime)
2026/03/13 00:35:27 INFO  : Portfolio/2026-wellpath/wellpath/.git/objects/5f: Set directory modification time (using SetModTime)
2026/03/13 00:35:27 INFO  : Portfolio/2026-wellpath/wellpath/build/flutter_assets/assets: Set directory modification time (using SetModTime)
2026/03/13 00:35:27 INFO  : Portfolio/2026-wellpath/wellpath/.git/objects/78: Set directory modification time (using DirSetModTime)
2026/03/13 00:35:27 INFO  : Portfolio/2026-wellpath/wellpath/.git/objects/65: Set directory modification time (using SetModTime)
2026/03/13 00:35:27 INFO  : Portfolio/2026-wellpath/wellpath/.git/objects/71: Set directory modification time (using SetModTime)
2026/03/13 00:35:27 INFO  : Portfolio/2026-wellpath/wellpath/build/flutter_assets/shaders: Set directory modification time (using SetModTime)
2026/03/13 00:35:27 INFO  : Portfolio/2026-wellpath/wellpath/.git/objects/7a: Set directory modification time (using SetModTime)
2026/03/13 00:35:27 INFO  : Portfolio/2026-wellpath/wellpath/.git/objects/7f: Set directory modification time (using SetModTime)
2026/03/13 00:35:27 INFO  : Portfolio/2026-wellpath/wellpath/.git/objects/81: Set directory modification time (using DirSetModTime)
2026/03/13 00:35:27 INFO  : Portfolio/2026-wellpath/wellpath/.git/objects/85: Set directory modification time (using SetModTime)
2026/03/13 00:35:28 INFO  : Portfolio/2026-wellpath/wellpath/.git/objects/91: Set directory modification time (using DirSetModTime)
2026/03/13 00:35:28 INFO  : Portfolio/2026-wellpath/wellpath/.git/objects/8f: Set directory modification time (using DirSetModTime)
2026/03/13 00:35:28 INFO  : Portfolio/2026-wellpath/wellpath/build/web/assets: Set directory modification time (using SetModTime)
2026/03/13 00:35:28 INFO  : Portfolio/2026-wellpath/wellpath/build/web/canvaskit: Set directory modification time (using SetModTime)
2026/03/13 00:35:28 INFO  : Portfolio/2026-wellpath/wellpath/.git/objects/92: Set directory modification time (using SetModTime)
2026/03/13 00:35:28 INFO  : Portfolio/2026-wellpath/wellpath/.git/objects/a1: Set directory modification time (using DirSetModTime)
2026/03/13 00:35:28 INFO  : Portfolio/2026-wellpath/wellpath/.git/objects/ab: Set directory modification time (using SetModTime)
2026/03/13 00:35:28 INFO  : Portfolio/2026-wellpath/wellpath/.git/objects/b4: Set directory modification time (using SetModTime)
2026/03/13 00:35:28 INFO  : Portfolio/2026-wellpath/wellpath/.git/objects/be: Set directory modification time (using SetModTime)
2026/03/13 00:35:28 INFO  : Portfolio/2026-wellpath/wellpath/.git/objects/d0: Set directory modification time (using SetModTime)
2026/03/13 00:35:28 INFO  : Portfolio/2026-wellpath/wellpath/.git/objects/c9: Set directory modification time (using DirSetModTime)
2026/03/13 00:35:28 INFO  : Portfolio/2026-wellpath/wellpath/.git/objects/d7: Set directory modification time (using SetModTime)
2026/03/13 00:35:28 INFO  : Portfolio/2026-wellpath/wellpath/.git/objects/d9: Set directory modification time (using SetModTime)
2026/03/13 00:35:28 INFO  : Portfolio/2026-wellpath/wellpath/.git/objects/fa: Set directory modification time (using SetModTime)
2026/03/13 00:35:29 INFO  : Portfolio/2026-wellpath/wellpath/.git/objects/f9: Set directory modification time (using DirSetModTime)
2026/03/13 00:35:30 INFO  : Systems/XSpace/git-space/templates/pr: Set directory modification time (using DirSetModTime)
2026/03/13 00:35:30 INFO  : Systems/XSpace/git-space/.git/objects: Set directory modification time (using DirSetModTime)
2026/03/13 00:35:30 INFO  : Systems/XSpace/git-space/.git/info: Set directory modification time (using DirSetModTime)
2026/03/13 00:35:30 INFO  : Systems/XSpace/git-space/.git/refs: Set directory modification time (using DirSetModTime)
2026/03/13 00:35:30 INFO  : Systems/XSpace/bash-space/.bashspace/logs: Set directory modification time (using DirSetModTime)
2026/03/13 00:35:30 INFO  : Systems/XSpace/git-space/.git/logs: Set directory modification time (using DirSetModTime)
2026/03/13 00:35:30 INFO  : Systems/XSpace/bash-space/templates/commit: Set directory modification time (using DirSetModTime)
2026/03/13 00:35:30 INFO  : Systems/XSpace/git-space/.git/hooks: Set directory modification time (using DirSetModTime)
